reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOEJZM_GCj_gPvBpZCYzxpWuj3fyy0TDh0_6bQyz5jD4i5uNbp5Iz0bSQfLy7y-8yAR1VIg-SeQpKiKQUg,Sweety Kumari,https://play-lh.googleusercontent.com/-IS0MmxT6HRc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnGYaC0mbf_qlDW1sj_rBn8mK1E0w/photo.jpg,SWEETY SWEETY Kumari,1,0,,16/06/2020 23:22,,,newest,com.anydo
gp:AOqpTOFNCcPhffhHysy-LYAS3eL71n9c8sgHSUyOa6lJy80j7dZesKUXIcLbUB2_OW-9Uo7lzffVq-5jyWUBfw,goutham sankya,https://play-lh.googleusercontent.com/a-/AOh14GgvnwmthKRcW5fDduiCjWE-s4Sjmz2D0dbdzY8mpQ,Not working,1,0,,16/06/2020 13:00,"Was there a specific issue you encountered? We will be happy to assist, should you contact us at https://www.any.do/contact_form",17/06/2020 12:08,newest,com.anydo
gp:AOqpTOEOtWJI70Kr5GkMvUXvb6BMjmiWbQmWnPfDXZ5Oq8LdWfLuGRO2A1S154_WrOjAGOrDcPUTTDT7RURDWg,Philip Martin,https://play-lh.googleusercontent.com/a-/AOh14GhYq2IajhXOWyt6AraxNqBexjR3Txk5JkgC3LwC,No integration with created Alexa Lists.,1,0,,15/06/2020 21:27,"Please note that Any.do syncs with Alexa, with the Alexa skill, and we welcome you to learn more about it on our Help Center at- https://support.any.do/alexa-skill/. If you're experiencing any issues, please submit a bug report via your app Settings - Support, so our team can look into it for you!",16/06/2020 12:21,newest,com.anydo
gp:AOqpTOFclF0CDKrrCDzh9fXEmIvCfQBhjpPdzYs4wrDuPMvogXYuRS82KET4z6BA4Zws8bwiU2_MwiduKGLItA,BAKARE PAUL,https://play-lh.googleusercontent.com/a-/AOh14GgKTNiXMXbD-tcPHzrRt3e0_Tv_cLo6U3YXuyDH,You have to pay for all the decent features... There's nothing you want to do that your alarm doesn't already do,1,0,,15/06/2020 00:13,"90% of the app is completely free, including all core functionality, and unlike similar apps, we allow our users to enjoy most of the features for as long and as much as they wish without any 3rd party ads or a requirement to upgrade :)",15/06/2020 12:30,newest,com.anydo
gp:AOqpTOFNKUlYPn5IiGX66qxAABIr2Zi1WVF_37diauDRFRxhGv7rEDNvcVQFZhaZuWYGbbHXuwWsBIvLmhqnQg,sara sofea,https://play-lh.googleusercontent.com/a-/AOh14GjSN0FdkrDG7szhOfVn5FUCdrADtnYInXTDP_q3ig,can't open,1,0,,14/06/2020 12:19,"Sorry about that. Please uninstall and reinstall the app's latest version from Google Play. If you're still experiencing any issue, kindly contact us at- https://www.any.do/contact_form, so our team can look into this for you.",15/06/2020 12:22,newest,com.anydo
gp:AOqpTOFj3Pdvayov94owjBQTwkSaoAUTD6Yw8_ZikqRjAz9mMiNj4hIUqD0hI2ishSsaw-rS05ELpU3ZQTt04A,Bruce Fowler,https://play-lh.googleusercontent.com/a-/AOh14GgYPJEANQoC97-8nFn3Bd4SRrsxgNCBopjQWiNP,Hopeless,1,0,,12/06/2020 20:53,"Sorry you feel this way. Was there a specific issue you encountered? We will be happy to assist, should you contact us at https://www.any.do/contact_form",14/06/2020 12:50,newest,com.anydo
gp:AOqpTOHpqKCTPxprqQ6QDZRrFh4DucWC2SdACaLrdCxbBHXGvnbUB0mlZ5gz9MXysf3M2WhmYgFNUtp4vosu4Q,Rissa Maria,https://play-lh.googleusercontent.com/-MfYdOvXhc4k/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn4makHRK8sR6dY_CUULJ33MkCT3A/photo.jpg,I dont understand how it works. Not very clear on how to use it. And it comstantly showed notifications for anything i made a note of,1,0,,12/06/2020 11:46,"We recommend all new users to check out our extensive Help Center to better learn how to utilize the app- https://support.any.do. If you have any questions, please let us know here- https://www.any.do/contact_form",14/06/2020 12:46,newest,com.anydo
gp:AOqpTOE6F_vBLEBykXfWgZJtpYx_5uDfqo3tmE01FCUp3W8DZ8bvUAmcMyGFR9OBWP607Lcd7i13hpvVZfIK3w,Gary Khor,https://play-lh.googleusercontent.com/a-/AOh14GhqNP7IzZ2sdC5FCzLvOWbI5MtuCX40jkChDM8c,Do not have option to not connect to fb google or email,1,0,,12/06/2020 07:38,"Sorry about that. If you're experiencing any issue with logging in to the app, kindly contact us at- https://www.any.do/contact_form, and we will be happy to look into it for you.",14/06/2020 12:44,newest,com.anydo
gp:AOqpTOEqqf7E54aID32Kn6OtoJJ3x4E1aP8wEy0Ox-n34uhHMtuPq5dgp7l0ftrZYPlighFJOR3Uy9TSHnv7Pw,Miss. Phoenix,https://play-lh.googleusercontent.com/a-/AOh14Gh3-1bCxGecUwAb9PSrU9eDhsxX7rH3SmzC5lZ-,"It's testing the edge of my patience. Even though I have better internet connection it keeps saying ""couldn't find the Internet connection. Try again later"". It's my first time. I can't sign in so I can't go in to the app and plan anything. Already I tried reinstall twice.",1,60,5.1.2.2,11/06/2020 23:35,"Sorry about that. Please note that there could be many reasons for a connectivity issue, though, the app can be used offline too. Please contact us at- https://www.any.do/contact_form, and we will be happy to look into it for you.",14/06/2020 12:24,newest,com.anydo
gp:AOqpTOE8kuWSBUnUj8kPeYSwtjVgWEnrOQNx3I6Sn4VNLYg4iHBoChuKh-Sgwp_PxYYnhIRs9dSKuMT5bViVfw,Shainky Pathak,https://play-lh.googleusercontent.com/-M0ON-oKaaXs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckCa2BrUESw6O-5MuBqzApOHii92Q/photo.jpg,Please Add UPI feature because I tried many debit cards to get the Premium Versionof this app but any of them was accepted.,2,0,5.6.0.7,27/10/2020 21:50,,,newest,com.anydo
gp:AOqpTOFUeHKYRyVIt3fsobAEN0N8nPXBhAVShMdNrnXeDZ3y6OmQG7NjmLHx2U1K0AG_y7FevIZTw6eRLvbKww,Pheobe Askie,https://play-lh.googleusercontent.com/a-/AOh14GjzWfzRLsTn3c8nCMMJNZVK-ratWclrQqMk-MmwkQ,Lost all my lists when I was forced to give email address. Was good prior to having to start all over.,2,1,5.6.0.6,27/10/2020 16:38,,,newest,com.anydo
gp:AOqpTOEoBp7yVkxe8ljsbzRheVwAhBgfpscNae9_g_q1U1mjASw0f3nCCEYQC8LQtf91EqXeuxRZ3ZZdp6_YXw,David Logacho,https://play-lh.googleusercontent.com/a-/AOh14Gj8OJFAAWlVaolAXZQnETxHojtQ_HzFnGXybM7D,"Many errors, the app is good but sometimes with the recurrent task do not work when I use desktop app it do not sync well and I lose many task and this is unpleasant. Pay for this app with this errors is a bad idea. I do no feel secure with app I lose taks and time. I hope the app get better. And the plan my day would be good if add the tasks in someday",2,7,5.6.0.7,25/10/2020 10:06,"The way Recurring Reminders work is that when you complete the current recurrence, the next one pops up. Without completing the current item, the next recurrence won't come up. If you're still experiencing any issue, our team will be happy to look into it for you, should you submit a bug report via Settings - Support.",26/10/2020 14:39,newest,com.anydo
gp:AOqpTOGnYV2xPki_EohsSJXs0bXP_lMO7XnDcQcMC2S8endvH1qnvqCiAfwY6yvb5xmY57W6zEAGA_dqWpaJbw,Ankit Uday Basrur,https://play-lh.googleusercontent.com/-r_h06ba3AIA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckOuMTwmkbIBrSj3n4LNi39Ux0huw/photo.jpg,"Since last 2 updates I am facing this problem that when I open the app, one or two tasks get shuffled to the top. Then I have to put it again in the planned sequence. This happens almost everytime I open the app.",2,0,5.6.0.6,23/10/2020 06:26,"We are unaware of any issues with changes to the order of tasks, so that sounds odd. Please send us a bug report via your app Settings - Support, we will be happy to get to the bottom of this for you.",25/10/2020 17:14,newest,com.anydo
gp:AOqpTOF1vVTb2165bYZJDhmFk1kuZUYLH_bUhhSqqs1fQc1ST6Qae7DLUVS3oKz8_zNaqZO640-aAi-fAznmhg,Kasra Hassani,https://play-lh.googleusercontent.com/a-/AOh14Gg9TbgCL5XL4f_QS-en8zyBazOR9zPw6m6SNAH_Og,"Updates made it worse. Was using it all the time, and the recent updates made it all confusing and unnecessarily graphically complex. Sorry had to uninstall.",2,0,,20/10/2020 05:45,,,newest,com.anydo
gp:AOqpTOEbvzHEXlRkpXIH0WmE09nmdDDLybj1deiqxO4DJegWVWiZSPEKQyimhhiGGZbNoP2-0tbQsVtom40Saw,Swapan Das,https://play-lh.googleusercontent.com/-F-vo5nazh8s/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm0AAOIYZR7YI7pHk38EpzaTPkR1w/photo.jpg,Rare,2,0,5.6.0.7,18/10/2020 23:19,We have an extensive Help Center detailing how to utilize the features -https://support.any.do/. You are also welcome to contact us at https://www.any.do/contact_form with any questions. We'll be happy for an updated review once you get to know the app better :),19/10/2020 14:04,newest,com.anydo
gp:AOqpTOFkwMvC3sQvvTVt7BKYBicSfWxUE-iT1yvNlrxmhfK4ZhKxVBTOS93bLbrhDt73JDDv8Gq5lLBYvli6gw,Anand Balgobin,https://play-lh.googleusercontent.com/a-/AOh14Gg7x_CLHt9_ZDXsfBU6HweePFCpOZS7X-xpIwXsxQ,Good app but I wish there was a monthly payment option for premium instead of annual.,2,0,,16/10/2020 00:03,"Please note that there is a monthly subscription option as well, which can be found under settings- Go Premium. For any questions or assistance, please contact us at https://www.any.do/contact_form",18/10/2020 14:06,newest,com.anydo
gp:AOqpTOFdk3CZZOHxiVL7QPs5ee8hH43wZHnMLfbaaTU4Qx6afeQTkPutTavjBA0i96HJGdPHOtx6hMLAP0nWxw,Rawan at,https://play-lh.googleusercontent.com/-PfmcHthTbCI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckEaIxz9GjChu-AwyrdCFQ2tsBktQ/photo.jpg,Pushing to hard for premium upgrade. Not interested anymore,2,0,,14/10/2020 00:21,"90% of the app is completely free, and we allow our users to enjoy all core features for as much as they wish without a requirement to upgrade :) The Premium ad only shows up when first opening the app, and when clicking on a Premium feature. You can opt out by clicking on 'No, Thanks' on the ad.",14/10/2020 13:55,newest,com.anydo
gp:AOqpTOHqQMBzn1uS1u8wEpDB5stkHN91reDwKgD7PbJXHVPmw3g8uJuBPPRjMa6hhJAf5rgMG1tEjp63kAKBWA,עומר קסיס,https://play-lh.googleusercontent.com/-ncU2Vz7jodQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclbwiN5g8ACDVE8Zl46EgMe3RXknw/photo.jpg,"Ill join with my fellow reviewers and say that i was very satisfied with the app when i started using it about two years ago, but since then i feel that its functionality and simplicity have been compromised, especially with the newest update that just made the app's interface (via smartphone) completely uncomfortable because i can't see my tasks laid out chronologically in an organized and pleasing way anymore.",2,0,4.15.9.12,13/10/2020 13:46,"Please note that in order to sort the lists by timeline, you can simply go to the ""All Tasks"" view, or any specific list, and change the sorting from 'List' to 'Time' under the menu on the top right corner :) If you have any further questions, please contact us at https://www.any.do/contact_form.",14/10/2020 13:48,newest,com.anydo
gp:AOqpTOFMceSy-os4HVpAH41Bp1QahR9l1F9exGFOY7mY3ybC--0AifcavNsodeqn-TYULIMfcdRsyQJsbuQ0QA,Elektroinstal Servisni Centar,https://play-lh.googleusercontent.com/a-/AOh14GhJ9nAdxeYcU6WEwm7eeInXCqJ5B0mvtCMECpjmFw,Whapp integration is bad. Barely anything works. Focus to whapp integration and seeya again,2,0,,10/10/2020 23:01,,,newest,com.anydo
gp:AOqpTOEWojpMLCmLCJQudvq6KFhP7l-15DtC8HM2ZvzsrdvPR48Do6joAPnUuvPSqhgmbxZPuH5CjhmY7Q7SSw,Ilian Varela,https://play-lh.googleusercontent.com/-AXwsloqVkIU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclpWXkooTxNeFx53rUutJf2yTQldg/photo.jpg,"It was good until they updated it and took out the today, someday, upcoming categories out, which is how I organized everything",2,3,5.6.0.6,08/10/2020 03:12,"Please note that in order to sort the lists by timeline, you can simply go to the ""All Tasks"" view, or any specific list, and change the sorting from 'List' to 'Time' under the menu on the top right corner :) If you have any further questions, please contact us at https://www.any.do/contact_form.",12/10/2020 13:46,newest,com.anydo
gp:AOqpTOGenPVbfJDGBwYTRhhL69DwMZdHjEnPhcap4pH0XojirIowGzV7E6vToD8m4OtYeaWd0o5Sj4eJtU37Ng,Laura Halcyon,https://play-lh.googleusercontent.com/a-/AOh14GhK29VJY2CZXz5RzP_giTNCax10a0mdmB1k0_3ddA,"I found this app difficult to organize in a way that was useful for me. I couldn't separate which items showed up on my phone widget by topic, so it showed all of them which was unnecessary. I also found the reminders to plan my day annoying. It would be better with an improved calendar and prioritizing options. Last, it is extremely frustrating to try and unsubscribe from yearly renewal. It is buried deep in the info and the actual faq for this has a broken link. Super sketchy and rude.",2,5,5.2.0.23,30/09/2020 23:50,"Please note that for Android there are several Any.do widget options to choose from. You can disable the Daily Planner via the app's settings (support.any.do/any-do-moment). For assistance with the subscriptions and cancellations, see the instructions here- support.any.do/cancellations-refunds, or contact us at- www.any.do/contact_form.",04/10/2020 13:38,newest,com.anydo
gp:AOqpTOGw0VrGVeZ78hzB0zxPdymec7zOtXX7kBBxfU-4o0HScut7mImmNQJ6WvEvi1v0Be0xI0-E67zqkQe-SQ,Nadia Aprilia,https://play-lh.googleusercontent.com/a-/AOh14GjMF7vsVJLYBI2LK9SwDPe2J5Lm4TIJmEjtr_7Z,"Widget not working. Everytime i checked the next or previous month it'd be lagging and later it was just blank. Love the app but i really need the widget, sorry.",2,0,,30/09/2020 21:13,"We are unaware of any issues with the widget, so that sounds odd. Please send us a bug report via your app Settings - Support, we will be happy to get to the bottom of this for you.",01/10/2020 14:06,newest,com.anydo
gp:AOqpTOF6FpfDWfbVppdV5W7h0JV95Pv-iFbrKA8uYgGtlAv3pBuSFJQPQzQ-gnhzGgwc8b1hAvKOtQuPN0247g,Nurhadi Browne,https://play-lh.googleusercontent.com/-xmsa528HnSs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmMX8It2VL-F2tB9M9GZ-Hi-kHw5Q/photo.jpg,no repeat alarm,2,0,,28/09/2020 18:32,"With the Recurring Reminders feature you can get multiple reminders for any task, for as long as you need :) For instructions on how to set the Recurring Reminders, please visit our Help Center: https://support.any.do/recurring-reminders/.  For any questions or assistance, please contact us at https://www.any.do/contact_form",29/09/2020 12:17,newest,com.anydo
gp:AOqpTOHTUp-kEkn5DvB6v5X06DoLcStku0XoBqM11nrJMjHBs43Ist-utVb52Q4Dvx1iNA38x0D7WfSiyJ5g5w,Jacob Oswalt,https://play-lh.googleusercontent.com/-idV5HbqrWgM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn39vKPyBNvPnX0gJ4Ruczn3sUeoA/photo.jpg,"Why are random items popping up on our Grocery List? Is this your way of advertising? We have purchased unnecessary items that I had never even heard of. Sun Maid Smore Bites? Nope, no one added them on. I love using the app, but this is very deceptive manipulating the grocery lists.",2,24,5.6.0.1,26/09/2020 18:54,"We are not exactly sure what you mean. Any.do doesn't display any 3rd party ads, nor we ever make changes to users' accounts, without being specifically asked to do so. Please submit a bug report via your app Settings - Support with more details about what you are seeing, so our team can look into it for you!",27/09/2020 12:39,newest,com.anydo
gp:AOqpTOFE5rANuNlIFhbWPVt8FQo3fAgy4ONID_RLW5LUWZNbVArUsSOyXljmpW5Egz_Gk2c32ljUVPR4pFPy_g,Moriah Blalock,https://play-lh.googleusercontent.com/a-/AOh14Ggjr3lLZ-H0HqRbviPPpUbkIA2eb7sfYG_ws74h,"I switched to Any.do when Wunderlist ended. I wanted a simple interface that let me share lists and tasks with my husband. Any.do did that, but in the least efficient way possible. Our initials are the same and tiles aren't customizable, so it was impossible to tell who a task was assigned to. The app always defaulted to tasks even if I had just been using a shopping list. It was a huge pain to navigate. Not what we needed at all.",2,0,,25/09/2020 10:54,,,newest,com.anydo
gp:AOqpTOEqDfobGnyovJ-XlHVR5JnukV_boQZ7XBmTQvAuG8AeSdbJP9lx3OGLojxgoRqXmXMLcPWPDKjGKvlpTQ,jayesh zaveri,https://play-lh.googleusercontent.com/-SpQWcOaXFCM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnWhPPD1Z71dNIWqO7DUostV2Tfjw/photo.jpg,Confused,2,0,,24/09/2020 19:12,,,newest,com.anydo
gp:AOqpTOHIUSXiXydThKF2njRh7JK5InGx5xK4Q-hclwgidGX5SEfPqkd4oqvjvS0zG6aZ06uQjMnQ6iK1GgDnaw,Samy The Gaming Girl,https://play-lh.googleusercontent.com/a-/AOh14GixfLOd0ehBH5zglWDocdFNmzSGbPGtHTUrDZWyMw,I like this apps but the thing is anything need to pay? So sorry to do list i only gave it 2 star and its so bad 😔,2,0,,20/09/2020 20:22,"Please note that 90% of the app is completely free, including all core functionality, and unlike similar apps, we allow our users to enjoy most of the features for as long and as much as they wish without any 3rd party ads or a requirement to upgrade :)",22/09/2020 15:00,newest,com.anydo
gp:AOqpTOFfoCF0whTBd8E8BJRLMbWGFDK5bvP5yiiMyG9e2EpDs3kompMe-um5QmyoZNt5IpJ3Nb6k4maj2dxi4w,Sabir aarif Official,https://play-lh.googleusercontent.com/a-/AOh14GiEN2BZLVwydU5XLxif3O8voYIg_snCNMH5UD8K,Star,2,0,5.5.0.8,18/09/2020 21:35,We have an extensive Help Center detailing how to utilize the features -https://support.any.do/. You are also welcome to contact us at https://www.any.do/contact_form with any questions. We'll be happy for an updated review once you get to know the app better :),22/09/2020 12:46,newest,com.anydo
gp:AOqpTOEeBkNt0n3haO5MOPT0tr4Cp46wSU3lxFAacsG0ex-2fj8zsNwvgda1m5i8MWOpKjUdTDA7wMLP5xyIDg,Denise Guthrie,https://play-lh.googleusercontent.com/a-/AOh14GhWmNNy4or5frYCUWqqgMUXJl_Izny4tkY-kgFyWg,"The app used to be great, now it's intrusive. I can't get it to stop popping up and inserting itself into my life. Uninstall.",2,1,5.4.0.6,17/09/2020 19:54,Intrusive in what way?,18/09/2020 14:50,newest,com.anydo
gp:AOqpTOEpZXj9ZqE61oHAGYUQIfFXNFlZV2O9wYhNDX16w6ST1op86xeKiTC5Ta_BrlcvFNik349S36-qPp-lMQ,Shikhar Shrivastav,https://play-lh.googleusercontent.com/a-/AOh14GgUTGl4VWPLbsEALwJpknyZ3wEAq6l5MdXhRpBOHg,"Google login not working at all. Tried 2 accounts, gets stuck at setting up",2,0,5.5.0.4,11/09/2020 13:21,That sounds odd! Please reach us at https://www.any.do/contact_form so we could look into that for you :),14/09/2020 12:58,newest,com.anydo
gp:AOqpTOG3UresGsl3u6I5C9XfiieM4L8uYuiI3oiHfSwylFoX1Ys1MWH6MgCLdDprXY0JbAQIoHTAT3PDH0KTaQ,Jeff Muszar,https://play-lh.googleusercontent.com/a-/AOh14GjK-HFkY61iCpWIFbthi4JC1-R-I0niPje_cVdVKw,"With the recent upgrade, the phone app arbitrarily deletes things off my to do list or moves them around without me doing it. The app on my desktop is now slower than molasses. It worked great until the upgrade!",2,12,5.5.0.4,11/09/2020 08:45,This sounds very odd! Please reach us at https://www.any.do/contact_form so we could resolve this for you ASAP :),14/09/2020 12:54,newest,com.anydo
